cust_id,age,income,age of account,customer_segment,prom_0,prom_1,prom_2,prom_3,prom_4,prom_5,prom_6,prom_7,prom_8,prom_9,total_amount_purchased
3622ea602ea242a68bf3bf73df66bbb9,72,96,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.28
b7e1468163f146eaa0b2a0359a6b733c,27,38,45,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.630000000000003
f900feb23c6949d1aa3e2c6c3cc5c7e5,27,37,5,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,168.65000000000003
d210546d39034722ae351b45b0b56d25,73,43,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.73
5020a1a69f4c48749526643389e7e8c3,50,53,20,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.57999999999998
7f22a3ef50594700ab5096e9b0fc5298,19,39,24,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.259999999999994
afe18417cb5241e5b76cb3a5b1ca661e,67,52,56,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.310000000000002
2587a4254c8744288dc5e472119a4274,27,41,25,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,164.35999999999999
8a0218a6c58345558d776dd45979af38,20,55,33,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.31999999999999
28ae5599449d43288b3e0983080ad04c,34,48,4,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,152.48000000000002
1202fceb1b8e40ffb03ed9d664cd34fc,54,84,10,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,62.760000000000005
f5b1bf31e4484153a8d6ffbb312da4b7,44,51,6,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,125.07
26de843918834f53b73844559b4b90f2,59,34,18,4,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,155.85
f2ac47ad6a874a10b85490a42cb23d76,63,89,9,1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,87.17
85cca17ba1414d76b9382420a0d869d1,28,48,28,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,92.53
ad20bf997b3d4d99b6c8afd17a33232b,46,71,9,3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,46.05
89939d40a29c4cec90827c6a370306a6,56,88,28,1,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,156.16000000000003
f22beaa171b84c579ffa84131f755ebe,69,58,7,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.04
7dd8f1f777494b70a41fa2f6ac9901a4,20,31,5,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.41
2c6d717ac83a44e3bdac1a09b2c1b3a7,54,63,10,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15
7d47f3a573e34dadb223d70389da903f,45,94,49,2,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,246.06000000000003
6ed1b52f1db249c9b0db544e1e521eec,27,60,3,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,200.16999999999993
fe54dec74c99440bb4ee266e2a4c778d,19,61,49,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.63
8a60eeb9a6184dd9a19075aebbc1ec71,59,64,29,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,97.05
0cb948aa329f4902afa2e3f19af6dec9,26,42,52,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.269999999999998
4957ce23e5594b26a7b374b20271ed47,44,41,6,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.870000000000001
448e7ec51aff47b5aa87edecca3a51ae,29,45,8,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.790000000000003
5a2ee75088994187bed4cb8404acb54a,37,69,45,5,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,85.97999999999998
f66453345d8e4d4fb96562207f39071d,81,98,6,1,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,371.11
54eaf9f5ddc04ce6a91d8385bb0a8d17,56,50,2,4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59
dbbd2a13fcae41c8a80a6521b9a46c35,56,48,17,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,113.01
a97e140cf0094644a99290c1172f7d18,61,73,28,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,114.78
899ed0c4994f47c4b3dd71eb929870bc,56,82,15,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,88.23
da53066ed4d84acfacb1d696b8516622,93,52,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.50999999999999
ec09bad002ba40f1b327714e29cd50fd,56,31,59,5,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,146.64999999999998
24306c53db4a41aca1c2e10cc4f935da,43,74,14,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,221.09000000000003
369820dc6a5f42c5b82e95d95b58ec9f,49,96,13,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,179.59000000000003
188c44a489374810aa61fdaeb47802e4,48,71,44,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,128.73
7b617719add74bb4a161376cf419c023,51,70,6,3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,26.78
072ee847d4c348db9c24669902dc6abb,64,32,1,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.909999999999999
aecc4f164b69498fa32aa173636fecbe,69,96,3,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,142.39000000000001
f14485a649734ab08e12b08af82d775d,56,63,36,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110.19999999999999
0a79a089b9d543438ba577e66e0eea82,40,86,17,3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,278.14
6924192984cf4a17ac5e5b1a937af4b2,32,53,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,137.46
d14673707a6a4f329ee68f9b6cc5bc2a,58,99,8,1,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,221.09
f55ad8ad42634441895b83676d49ba45,79,76,24,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,219.29
6e3e06d5cd9c478e86894e50289f9ef9,37,67,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.18
5dab8e57f86842ecb438ad9099c61166,69,67,18,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,232.35
68a537d08baa4a7f89b0bc4c246453f4,70,59,22,2,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,806.5100000000002
59117e97e0424ab89455dc9607b9b7e7,66,66,45,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,70.78
eeb1816aa0bd47fca44cc96531bc913a,34,31,22,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,85.16
402d0d57aacc4533ab4384581d0fae61,55,113,10,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,253.35
bdc83aa918b94994a9a9d4b0b4623e21,23,73,50,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.09999999999999
c1d6f806a92c46fdaacaca6b9c8d2e18,46,78,1,3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,108.34
64fdf1c65c4a4e59bc18f5b3cb84ed75,43,64,9,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,234.00999999999996
884a4f84900746388eac0d67a194ab27,23,69,19,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,252.68
0c41798831f44abfbe474aba2ee0a802,64,57,12,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.63
bf4daf7b9b204d9f9b5e65a3c994009a,46,61,15,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,110.05
800e86604d1f479884f25cb9b7230f20,18,67,34,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.10000000000001
5710f347d305499b8a54b667a99baad4,31,54,10,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.33
7e7598e16a454124bf675d37b1a2c265,58,60,44,5,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,70.00000000000001
78e971bddb2842208b226249593b424f,24,72,9,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.71
75e8dd3225aa47908891329611068ae7,52,67,0,3,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,35.02000000000001
41354aa288d14c75b25b41f5781a0a90,45,49,13,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,283.50999999999993
231e1e33467647bbba31f6ba36d88541,26,68,46,5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52.13000000000001
2acc7c8939034af1b712b3568af31a44,47,59,10,3,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,32.559999999999995
8559e6ba6e4c430c8e054bc65106dd20,62,33,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.74
448dabde725040978b8a247a20bac126,50,60,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19
a67bb3b2b2314de0afe3f66eb52d3100,27,42,4,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,100.1
ff95e0a9cdfd4030958762dadcb11e1a,79,93,14,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.230000000000004
f3ea5b7c75bb41cba87ef3195caf2ab4,33,73,12,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,538.76
20f7fdd12cc34df7b9ecb67ecd6b05ea,50,51,33,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,128.39999999999998
78e6f6001f3f41de934361b11b7ed158,30,71,5,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.59
6bd2abed3d9e42b6aea077de959b4198,62,30,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.17
da990329776f4c0ab73d0a277dde9a0a,58,57,14,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,88.62
5039b2f4623d41528eebe7b4bcd2d903,64,38,10,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,35.47
9c5a9880f60843d0b610a2087d74832e,54,35,6,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.18
f3cd5ab3f77e491a91d854e3f04d04c3,66,52,23,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,194.57
49afe30951c14805820817f3488ff656,56,113,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,150.55
4865d53b473d4f72a8198a1ccd59c230,33,45,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,212.71000000000004
a0293319bcdb40099d7b69090043cb18,40,40,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,18.34
1b536edccc10480a838c5098ce4ca695,52,41,13,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.99000000000001
41fa5270894247bd86a50a0b072449df,30,31,11,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.860000000000001
4b0f48bf4b8b4ebb90cac7156b242932,24,35,8,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,19.900000000000006
f65f6992eefd4878a7e4eafc86c51823,56,50,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.87
2ac49dfdf85e40e38185b5e62744bd86,38,71,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.48
d53ea893dd774977ad75280d4be4c621,44,45,11,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.04
6367775d7ee246e6b027a6272f379508,49,84,8,3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,120.05000000000001
7c4d81fe67c04d2a85a315b4c6f6b140,53,73,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,254.16
4afbf8d631374590b0eae18c659375c9,78,36,3,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.25
6fb5a191d0d6459fbfb659bb14a3101e,59,51,44,5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,113.95
9b54b880b94a4b3dba15e476955ffb53,58,61,24,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.65000000000003
7f5905d614894995a7e0d51331097d52,24,59,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.450000000000003
c518abca827b42ff81eb5bc49c455b03,55,67,15,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,735.1999999999999
b5884556ad104aa89f16f6a81b1a79d0,51,42,17,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,155.99
8b175435fc16431aa46f5d708abd6c28,45,42,2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,20.18
ab3329c070784ce6b7dd5c64ed65c69b,50,111,33,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,202.63
5910e7afd00b49e1aa8dec7b2afbb08b,66,50,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.41
bc8244e584fb4f06a55201e47b9c4664,56,51,53,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,69.97999999999999
e04182fa44734bdda8b8ed5dfe8f8ae5,63,45,7,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.190000000000001
3b3f484e876f475eae9d6879cf4c15f1,70,76,6,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.84
976931110347490ba94ef6e8db5bd5f4,67,97,31,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,112.23
12d9987683864a7ab8a6739a2a10aff2,58,68,33,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,102.78999999999999
8d1f4c8bb2e445db93e387503c72c37e,68,60,18,2,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.34
76fb9cbfc6364c768ce577226a2e03f2,58,76,6,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0
48c1f1b492d3451b804b81877bf957f5,67,77,4,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52.6
167faa409a14464ea65b1769aa0f7095,21,31,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.46
510590b1f8b840078d1cd85862ff119a,77,56,18,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,121.66
1d24185e453d4aa0af79d730aca24a59,48,35,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.88
56a0a16286e84bea84442d0581105459,29,41,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,46.11
3cc622f76e464bc1809a71e871579d6c,59,44,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42999999999999
1f4d1cf98b944a498765e80224e0ee8a,73,57,2,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,133.70999999999998
6f089fe142874843bb1d7bf83d56746e,40,74,25,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.41
640052628384401ea425fba9441a8d2f,57,72,24,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,233.28000000000003
a730445319964292b8f58701742e6835,24,54,12,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.11000000000001
9fb680775f964e4daefcf176252c4f24,73,84,12,1,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122.58
81ac1acab0de4c979f56cab686a67e29,53,56,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11
db419088558440f78973c368a61798d0,81,85,21,1,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,233.96
7578b690bf9844f4a7814266ce8ae527,53,54,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.92
e046d5d934274001bec776e7e51ee275,87,45,8,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,99.83
1abb54815cc3448fb16d28f60abe955f,55,38,7,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.74
9ec24dc1f8cb415a8aae44029aea4ef9,57,90,11,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.73
1dbc248dfdbe4c5a966bb5dd5a63f899,59,63,11,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,84.51
b991ce65f2094154a29d1bc76abdd272,30,40,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.090000000000003
79fd2e6ffce44b4da0f8a767537c1ee9,42,84,24,2,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,291.37
b5cfb04a4b11496286de993a47247b00,49,75,32,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,70.53999999999999
2c390f344d874779b998d62e8e87faad,41,57,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,79.78
8583bb774d2e4496a96c1550a036c8b8,49,62,45,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.86
15c0c8d1534340888a61a94f4fe05a44,23,53,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,150.95
4e07135858ca4eaf829cc6e74b010016,51,39,9,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.379999999999999
bf9c03ee300f432e8b43c6763e9a4777,48,56,48,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,68.82
01fe5ec668f241608eb2f7ec374cb1b7,44,64,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161.89
75b598c650514c7f9c29e99c021df25f,54,113,27,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,144.27
710e32b6343144959b71c323a87d443d,83,99,30,1,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,332.38
3aff21d59ada4ca5a6786dbe5596823a,53,32,9,4,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,130.72
888df122aac141adb08b7983ce2d9405,48,60,3,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,93.35
3b899227f99e466a8d77b4d7519bde11,69,83,6,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,71.07000000000001
d7930ec1e1b84cbea9102bf7f0c776a1,41,88,1,3,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,89.61
77961f4298bd4340a3988bde6754d19d,62,71,6,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.38
ecd437c130854cb9abb2672f35e76f26,62,44,10,4,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,30.260000000000005
d72ef64c48ad45f180f0470b3938b974,46,72,58,5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,71.27
45c5b119449a495d8c47c1fb1bc65244,23,41,8,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,38.28
71a3f4dc3640421c99453850f4a9933e,71,33,6,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.3
61e18c335a324e0fbadf97cfc07ddb22,72,67,5,3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.09
885d8e7de35e4b7abb7c6f494c82c271,53,56,37,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.24
bfbad17bdb5343aa89d2424dbf4fe969,58,75,4,3,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.21000000000001
2fdcc7d377aa4afebdcbcc0fca5424fc,52,45,3,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,26.460000000000004
194c17ebab614744a501d5ef67c3b010,57,101,10,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,141.58999999999997
ab4b4416434b4f6e803b39ed5fe01a27,47,73,10,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06
c7d7aa1b34dc4fdaa98d538e0e83a629,73,32,8,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.71000000000001
1e2ad9f03fad4369a78e871b807885d4,51,68,40,5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.07000000000001
f02a52cc9cf44c15a9710da746c7f329,68,39,6,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25.97
c84d413645104090bf2883a2c67a31b1,57,109,8,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,158.87
2dfba4dbfa934a22883eaa3778cadf66,73,62,8,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,22.89
bcc9341f05fc43ba811649020fe99496,31,50,58,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,36.0
907e78791e0a4e58b91eee23eb7048d0,41,69,32,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,217.28999999999996
04c4f933a8864cccbd4560e090355657,62,54,11,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.82
81df0ebb860a487ca63771b53d5a3375,69,57,12,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,46.53
f5e59fcc182842b3bb64ab59f2c79ec9,54,71,18,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,135.29
612b51c917404bd4a62d46e5b2fedfca,77,96,6,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,119.47000000000001
b9326b9931164a05ab2c76266832d481,43,69,32,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,155.75
0df14ab3f3274a0bbc4c76acef224f02,33,51,8,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.18
b93935163cfb40399e6c1a3760b64f6d,77,109,7,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,117.79000000000002
af58b21715ae4b128897d70ebe49b3f0,47,37,28,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.01999999999998
8376fc5062bf46be963ae813903ecdad,19,36,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.71
53801ced6c2041d6a7264f07e12ed493,33,62,44,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,66.60000000000002
6fd0e04fecdb4a629a46ed4e60601f80,56,40,2,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.899999999999995
1fc09b00cfc0448fa944d65f40aab67e,50,38,1,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.6000000000000005
e6a8beec60ac456da9686315dc2ad9ed,20,72,12,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.18999999999994
2091c0756edc4046a3cd3032522f6657,61,79,32,2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,126.44000000000001
76018bc0dfd64ccc8f2e7959bf627ba7,39,63,11,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,511.72
4affa3ba745a4d2ab94abe96d963d3ac,18,68,35,5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,69.31
07bdb81f215b4ef19653675c6eb2c447,64,76,11,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.78
dcadc299e3914526acf3eac4815b7930,53,45,11,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,95.82999999999998
69b3cb78fe97445caaa5cbd0a01c1e6e,52,74,4,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,70.3
98da9b1c61c447bb806a7d259a715472,92,106,21,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.52
a910bf664b7746fa8ee405e943958ca6,26,53,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.68
a34c780f69674c9daf629ca1c6566f26,59,69,26,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.71
b867b4b93a5941ef9948d5a1ea95008a,55,35,15,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,114.34999999999997
ee94ec84c17d4c8d958a225c35ad4ee0,57,61,24,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,252.73
dea3e2ba622d4e079d1870c40f0b3995,62,60,6,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.33000000000001
b36aea09d8cc4dc5929f0c97163ee56c,26,31,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21.39
3a688a86648b4d30826d23c53006eb42,22,41,34,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.65
cec6747153ef43048faad0841b62a9bb,50,82,41,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,118.69000000000004
