id,age,income,age of account,num purchases,amount per purchase
8121823454154aca8766a4753fe0c26d,42,56,26,7,13.021428571428572
1ac0142abefa459aa275aeb9410b6109,54,34,21,13,8.807692307692307
f70a6bf75f6f4fe4ae288f034b562b8b,47,82,6,4,21.387500000000003
ce2a843de1684511a4276942c4ccead8,19,61,20,16,3.3925000000000005
248bbe21f980472db713800afcc46816,42,66,10,10,15.107
47ba5d6d618e4e4a8c1baeff7047a44f,54,109,4,4,28.592499999999998
ba1d8661fce44d34ba7fc0b3dbdbf223,65,70,11,16,21.674999999999997
49ae517b9f4c4ee1a07418b28ea549c2,66,96,15,2,23.415
b11ad86678e347efb43115795a2d053e,84,37,6,17,7.463529411764705
a3987eccf7c744b7985e432bdb377742,71,87,10,5,25.43
9893d7208428455a98dc1a402148b3c8,57,70,8,5,119.15800000000002
e221d896cd5147768d19ea5bc3a53fe4,53,49,34,10,13.541
cbabc68837524896880e4fbd8c6b1c34,56,55,24,15,15.006666666666668
327cf20d527444aa9a7547f4aec21bb2,69,88,8,8,22.853749999999998
7f40846c42db4c4db3c03080f9f476d7,69,75,11,14,15.599285714285713
568ef95aa1cd4c11b9d2957865df672c,69,81,6,6,21.638333333333335
654c2fc759ce42659ef8e61d6e03ee00,40,57,17,11,16.009090909090908
8327c7a472974fbb9569532a55c07204,49,82,1,4,19.822499999999998
4ffabbe645864029af2415cff4e05065,48,55,11,6,14.411666666666669
8f74115993464fdb90658daeef20a4d6,71,71,18,8,20.43375
84be43a1f66b4abfa2d57321036e2559,66,85,34,11,25.04
1b7b9be435284b25a2fccd34981aef47,78,111,8,8,25.75875
708d8271f758417e9555313e8de385ce,53,55,32,14,4.285
50f4cde8df10498c8938f936ab1a030d,63,65,52,10,4.2780000000000005
f35e77e9a38a40519c3ffd37df84e731,32,48,0,8,12.411249999999999
d52fefcf60764f96bf6e9cfa6d425a22,61,75,15,4,24.159999999999997
cd10ba15be244a36a61dc4256e7d6f6b,72,94,13,12,89.12750000000001
bf55b1c6cac54b198430548e35b20f0d,49,71,4,2,13.485
3b84fac9ca1148bb96b133ced98f565a,30,66,26,13,15.822307692307692
2617bb645c38463ab5b0353e8e83ce3e,63,94,34,8,29.18375
f506799252ec47319aea121b746fab3a,42,47,4,7,1.477142857142857
7c95e8f2829e4dea92e1b42a9a935bca,62,31,29,6,7.031666666666666
a53360f4e6d94a09a6bcc668bee1b2a2,74,77,7,3,26.146666666666665
28eb1aa28ee4478985329d822186ab0a,71,64,25,11,18.786363636363635
fba9a75c4d534c0a9a1d87f2900a4b2d,51,105,27,7,33.39571428571428
590eea12a5ca4e45ae75805e08195dd4,64,73,21,5,15.941999999999998
6a71281072f7470785e859df21d3c2c5,51,42,6,2,3.7
7662f341972d48bfbdb8f63e66988630,53,100,33,3,27.96666666666667
64819ea1d8b64913a80d8ea0b9f071c5,46,82,4,6,17.56833333333333
732335156d0f4c629b0f55cee1592337,90,57,4,6,15.298333333333332
953f730903484691800d77f17750cdb0,65,39,5,9,11.155555555555555
d25f38519a89455499c9e49e67ae1511,58,55,59,18,3.552777777777778
6501f7863265467284c18e136e4d76ac,32,38,19,9,12.324444444444444
731cf81d68a641019a2da3fc97459223,33,37,15,16,6.841874999999999
86ff8cbc870d4dbfabd9122c64cc9c6c,38,60,10,7,15.804285714285715
8efe784d3d864d1294e5d6c71af22032,27,51,29,12,41.17916666666666
091c007c27584fb4850eb5fa0ff890e5,67,66,33,7,16.974285714285713
30d1da64d80a40d5ab3fc81611f367f7,53,96,30,6,23.87
f5c121aa62594d35b71cbe56ec7f6c9e,64,103,24,12,23.688333333333333
79bfd96879f449a8a32c34947de5638b,65,95,4,2,29.45
033f0ee2250e475b87f70115e7895957,62,108,19,3,30.143333333333334
e820e95254a24e9abe9704555f8bbee2,52,56,0,4,17.81
b270f33e4efb46cf8ef0ad6b1fdfefe9,42,70,11,12,16.7625
cc4f91c73dec40f0b86d5a78185e22f4,75,72,28,13,15.386923076923079
445649ee453c4633a1e6af2b38d90881,46,95,16,8,33.595
62ca3ef8900946739da97145222e3107,57,49,4,9,2.348888888888889
a83b13b3bfe245189f5cf414ba2cdb3f,71,86,30,4,20.005000000000003
8cd664a131394da28639183c80c3cab7,68,59,7,7,13.541428571428572
681f57254d5541e0a9b5948929811bce,57,92,20,9,24.55888888888889
cfd66def1f3c4050a1d7dfd3f928cd44,52,81,23,8,24.528750000000002
8d87b4721b494123b655374a403a75ed,58,41,2,13,9.356153846153846
c249bfa89db240289392f1c30b7b7163,63,75,9,6,19.453333333333333
9fdd832da9314bddbc5eb1b0aad221bb,60,42,39,23,6.506956521739132
79c8b1dbf8e8408e85c4f7473412788e,54,102,15,3,23.98
6e30c103b3c446d58513c19a4da6e39b,85,38,11,11,7.254545454545456
70f0cba2dfeb48d2817d789ba39b1939,59,35,11,6,10.385
5e19e1cf9fbf430680d752ee2003b404,52,88,31,8,21.56875
3f2a5ab7168645479b7b11be3147d4dc,87,72,24,10,20.395
c830751fd5de4453a105b0bd54aa070f,54,79,3,3,22.83666666666667
f12026bef50743d0a4337abebf1729a8,54,79,13,14,21.50857142857143
dee0dc6b04b642e28bd0543ffc770bab,68,74,18,3,15.43
0c74d9a15b9f4b4aa85e150e55b9beb6,48,31,4,4,2.6975
abd10430922642a2afac8fcaaab4dd14,42,74,11,8,4.14
eaef10f33ead4f30bbccb8aa3d5eb9e5,24,53,32,15,13.335999999999997
3189cbd23b2d44938a71fd178d23d625,61,83,28,10,23.848000000000003
584d1995b883496fafd060f65ca831e6,55,96,9,4,22.28
ccd97c93c5544596847e18af79d555ba,56,80,10,14,21.688571428571432
7ca7aeaf87024c27bceba0e700a0d9cc,90,95,5,3,20.263333333333332
ae5d734b4970435cbdc30f7482ac6922,56,67,34,11,16.10727272727273
dd2d770b5b9f41bd9382964971dde25e,61,81,26,8,21.518749999999997
33363cabd4a94bb181a90dd22b572f65,63,90,23,10,22.895000000000003
42b08cfe20c54e15ab6815c4a1d9d2cf,31,33,11,7,14.94
0a68034a1858477e8053ca18a05c213c,69,110,14,2,30.865000000000002
0fc77fd7b2b24809826e1d3825fed3d8,40,84,12,12,20.0525
f521b240922448e38983582db3563428,60,84,19,7,21.15142857142857
5cfc907778a9457382cf0731819cebe2,74,91,32,9,20.709999999999997
cc71b85ec36d43dfabafede2e142fc9e,22,63,14,15,16.99333333333333
565d92b886b44ac09d4b80d2e7f0dffe,63,118,11,3,24.96666666666667
93f7e0a48c2047e28a4b3457046c466e,54,60,31,11,2.2963636363636364
d37f9b61415e4a7bb032df9f96abbb6d,55,53,11,6,16.298333333333332
ee910fc2af6c4c52b92487b5267caa2a,48,66,10,9,19.37222222222222
840c1483e58f464ca46a05670f085679,41,73,27,6,21.945000000000004
82db188ed88e4737abc50f4b5bfc3a72,69,89,33,8,24.777499999999996
e3dbe6d922674cf6b0d2054f8a6675f4,63,54,8,8,2.19625
91bd75d075614ac6802816fcb6009258,48,49,9,9,2.5955555555555554
373e42d973c04afb80cef6763b7fe6eb,79,95,28,3,28.026666666666667
61e51bc52f4d4c8b930db40be1cdd083,49,57,56,15,2.9320000000000004
718dc2350f494ec4be31f8c3d0ee661c,24,42,8,10,9.635000000000002
e7091c7009c04def8bbed8dedeb00503,74,101,9,3,25.793333333333333
89fd5aeb57554bb8995f553444691d90,50,70,37,12,3.7408333333333332
d957b9bd21fd4cacb39aab4b2834704b,82,84,3,2,17.265
3191b724d3fc4f4d9c5c9bf7ff66e4e6,30,32,1,9,4.595555555555555
53426d80b1f7435284264b934478a750,72,66,20,22,17.174545454545452
a12fba072dae4e3aae2e1b4b92b92aa1,55,97,27,6,168.63666666666666
2eb67e28af804a62a7d5de4a39c2646c,80,84,14,8,20.49125
11d6d468b2674f859538e26d601f745f,67,79,2,3,16.503333333333334
ef3151875cd7450c85e9effa680b70c4,55,108,3,4,25.355
61785b6cf44c47fc822622f965696647,66,92,10,7,26.53142857142857
0c6ba803d2c84d71b0f0980a03912398,80,99,13,2,26.740000000000002
a1c78aebc61c4b4aa4c958288d86160b,43,56,6,6,13.680000000000001
81330e0811304b41bbf253fca975dd4f,60,32,3,7,1.9928571428571427
968e15b054b84c61821217576ab16e1f,57,39,5,2,0.99
c9f85399ba1d493b86764cf1db917989,81,74,15,4,18.470000000000002
9e08560831d3498d98cbe1958412d6b8,48,53,21,14,13.735714285714286
0d2c8f6e2cd441bbbbfaf0036c41630d,41,80,18,14,21.71071428571429
e7fb284f44a54acc83130fcd5fc802cc,52,83,8,4,21.9
e00e39e41bf64361a81f0c82da3c3ead,52,90,2,3,25.043333333333333
23fe1476e9154136b5b55eed413743a6,59,90,11,6,27.808333333333334
6ea0220ab2be49dfabfeee118bbb78a1,60,87,23,4,21.025
34f4506ab17044b19e562b8d3381e19b,57,91,8,2,31.005
1473097b38ef4af2baa785f83d10b95a,64,44,8,15,35.76999999999999
1ef06f08c9e14ce9aa768ef16171869c,29,59,5,5,1.9620000000000002
2c38043147564d189ca3ae755b835851,64,108,17,6,23.23
fb15fed7754d4c5aa66ea52df82cbb59,50,44,55,17,2.764117647058823
434895bf1bd14ee4b064961958b9d1a4,72,109,6,4,24.3625
ec93fe749a8e42628138f96bb29d1ac5,67,51,35,12,12.2275
b7d9416dbfd84e50afd2114c3bafbc00,88,68,10,9,15.047777777777778
a86a6c3923a5435486301ed5033ee4dd,70,117,20,4,25.717499999999998
cc8812db238a4bb9962dbef576925c5b,40,85,34,6,21.685000000000002
10cbaa18d359457d899edf285d85a9b4,41,64,18,13,14.145384615384616
31310171303d44bda447029144b42614,63,110,3,4,27.240000000000002
0b254a1b95384340af47130bc63ee76b,74,57,31,12,3.488333333333333
7fdae244f0904adda1fdd08edab20e9a,97,71,9,3,16.66
4479fe4518fd4367bda5be3ff8592c59,34,41,9,5,3.4220000000000006
3355c0c60b6d4ba4bf31d83f47af9dab,83,56,5,10,13.100999999999999
5998ba2c95564f6d8140d71e21c08664,27,31,13,6,5.703333333333333
772e849945e24482b88b25800fa17f55,62,69,40,23,4.020869565217391
3c485ad21d8648ec8e99278656fde174,92,57,3,6,10.858333333333334
17b54033df5847bfa228b652fc770cef,54,45,8,8,10.915000000000001
3b56ff4480254568aae59542e420463c,84,71,8,9,17.287777777777777
c9a2482aa3b44ad18e033a37a37fdaca,53,54,1,2,11.98
c621318761c34015b1189d9b8336529b,72,74,8,3,27.09
e415e79bd9a24f7c8ddc8a090ab549e8,77,119,6,5,26.318
8c6dfe8ef4b6471f9e705f75c43dfcad,95,71,16,9,20.095555555555556
37818e0cd6f445d09cb815cd50bc1b65,67,94,4,1,24.36
e2de251d693d46c0822c461eb5ba9403,27,62,4,2,18.700000000000003
756418e9da164ec9bd7af9886df13d2a,76,109,16,7,28.711428571428574
9a8bc17fd045424896a4884cd634aa9b,73,80,16,5,17.872
5205c76a56b248a1ac86ed72090a29a0,50,108,11,8,26.953750000000003
dff7535eae704ea0b03e2e94ca777277,72,42,14,4,10.7275
835f7241a8d84203b54c28b3b2334584,80,92,32,2,18.4
abe7e745057a49d2a12fdb828edf0957,66,52,11,4,12.889999999999999
3c18c8aca33849569b36c6636a44834c,32,52,27,13,14.11153846153846
8367e554cb424796852ff85af18388de,75,80,7,2,19.575000000000003
fb75504a0e404549995a3e8427a2a252,48,64,0,4,17.605
341961ce048a4429a5fcf5e746375370,27,36,9,9,7.783333333333333
9dc8d4bad3c748739faf22da974b8d1f,93,92,4,4,27.3775
21a18c971c42452092d674464e04c43e,62,48,34,13,39.08846153846154
5ada584c1ae54a2b8dcdfbcf0096d015,61,86,2,3,22.436666666666667
3b23884e551e45ffbd81a7370170180a,22,44,15,12,10.561666666666666
2951d79a56f5493cb001ea5b613378ab,68,78,27,8,20.107499999999998
84c5b62c4f4c405dbc338315dc07309f,57,33,10,6,8.703333333333333
618b57b6b4d744d7a05781aef81f917f,41,77,27,11,21.625454545454545
d3e15aa9c2a74610aad1c4f87aab44c7,45,95,42,8,23.6075
efb39b7ee83e4c5db10dd629efad5293,64,73,34,19,19.12421052631579
d0ab05be7544435f935f13082b31ff0e,44,62,22,20,13.473500000000001
8e0d066a2e84415eafbe5d1b1d97e930,63,76,4,1,18.92
aa948f8bb91941c199175f791fd1ab69,59,108,27,5,24.076
c351f19547574c92a69d01bca7d7ad6e,39,53,20,19,2.637368421052632
9cc54896240c4edca22f8187a3202599,51,74,8,6,20.443333333333335
4dd36aac57224132844a8efbc2fee817,24,52,5,4,5.09
0eaa9e50ca864649b365f7da4121ed31,60,81,33,3,20.523333333333333
5ff23c5696454a21a6284d9ce9ae8234,34,42,4,12,12.551666666666668
a7af71a8a30b4030b00ea2b23c08f788,46,82,49,8,21.505
aca5ee867bed49b088582a0380cb4178,70,35,0,6,3.4883333333333333
821da2e4b19a4807ab2e68a7c0112789,90,51,17,10,11.151
0ecc8a63f8ce437aaec064b14cd5813f,82,81,25,6,21.746666666666666
9b2b02e1cd20404cb89ae2439771d135,66,46,6,11,3.4809090909090914
1a3180ae6909486f9c260dcd30d6e795,60,56,2,6,16.12
2d2682d1b32942229b9d7a6be3274db6,59,75,12,7,19.479999999999997
d170407600ce4c62bda7abe6e271714f,42,78,9,4,21.35
30002046af73413ea8e4f61e8c79793f,56,93,13,6,24.576666666666668
04dc393b52714269877cf4ceda3f78f8,88,33,26,8,5.491250000000001
3e58e7fc4eb14005ae29e766f859f038,26,54,2,6,5.1883333333333335
7a984e5d61aa4a68a0466fc52dc7dfd5,50,72,28,5,18.133999999999997
2e24567caebc4fecb582efc09a26403c,47,67,41,16,4.3443749999999985
4a19f19fda344e3bbbf3eb27201a46bc,73,52,26,6,13.473333333333334
966ae5cd20fc48b8b41cbd981263aff6,44,75,28,14,19.975000000000005
b3e2dd2a722d43cfaf1ea7184ef8d338,52,54,13,12,12.6725
7ccc24617d014c90b96dda1ccb6aa90c,68,55,5,4,14.162500000000001
f37888006bcc410ab9e416bde696b4cd,55,82,5,6,20.541666666666668
bbdf0d745a8a42c285ec3a9dc99ddbb9,56,110,7,2,27.735
7bc193b923044908a09dcb938151de01,57,79,33,8,24.382500000000004
f99c2a5198dd418e903637fcab51477f,33,40,6,9,8.706666666666667
1ee329eb41e148db8d9fb4cc3091028f,55,79,8,13,20.085384615384616
e33da2c24861499a8dfd0b9a205e628f,67,111,27,7,22.314285714285713
35d9cbc99e7c419c9bd8d2d067203ed4,21,49,8,10,13.565999999999999
32a0f871e17c4cfdb238a3da76ec0cb8,77,46,30,19,12.644210526315792
4ef77229d26e47bf81aa052ecf0921ca,65,81,2,5,22.702
cffaf5d3a58a4dacbf3e43d2ea85cef4,58,71,1,4,18.919999999999998
26275bfb01394582b7b5e49f9d0b7d27,33,40,11,13,27.93846153846154
23ce738b421d4731a8f8c09dea537aea,32,54,3,8,3.53625
0e1ba2f7bef34c4788328679e52fd56c,75,60,13,4,15.265
f316fd04821d4f7aa83cf5f8702b5bc8,60,83,8,2,18.285
b69ea2e7833643b3a44257b154b3ce54,64,71,8,3,21.17
3497bd1dd534441bb31d5f8949fde980,20,48,11,8,2.45375
3b11836dae49422d8ee4110d8e2fbde4,74,50,11,4,1.7999999999999998
710fc3e852a0475f8aba61dd69ef08e3,65,89,10,6,26.921666666666667
b3a7a0a62e3445f69bf1f26a3447d6e0,48,96,5,1,21.2
82d01ab3310b4244a3651583ac185ec3,55,77,7,2,19.450000000000003
1c82551d7efb49e78be619e175979085,56,57,24,5,16.06
174f1571d41543d4b11cc523342352a2,50,73,11,4,11.9975
76db3f94e9d54bedb413f0937b57b8a7,54,74,12,11,17.545454545454547
2231e76532d04361a0474b84822f9860,56,83,21,11,20.404545454545453
e6ac047d133f4cc7b159d757bf3e0a0d,67,42,7,1,0.41000000000000003
d12dde8c2f964aa9ad8d53cb8e0cb957,30,54,5,5,5.618
8fad4dd94f244217b604184516cab193,58,89,4,4,27.645000000000003
0cfc87a1aec942fd9c6055add7179075,64,71,13,15,18.229333333333336
8db30a2bb6834567885d0ba2c442774e,58,81,22,12,21.581666666666674
dffe25b1294f4166a72f73f57926214e,61,77,8,3,21.903333333333336
a54c8245347843a199adc699e9a2048c,75,42,6,5,3.4120000000000004
5610caca3fbf496b8a36e1bd51baeb19,72,62,2,7,12.285714285714288
7d3a9f861ef44f6eae2f6d005fae524e,51,71,15,10,4.335
9c28b2b1733b498badfe66e26101fa50,22,45,8,4,110.895
61cdbc24ad5f47b8b165e6b4295c2658,35,51,6,9,11.981111111111112
65bb0e2b7efa45c8b1d80fcdf2a862aa,67,57,9,3,13.333333333333334
0cc0066758e647e3adb2e9d06eb7de59,34,75,30,14,19.493571428571432
a2b21f7bc43844e7928f1ec87e91bc84,59,116,30,7,27.47857142857143
c28e7a0f838648fab2e2b97bebeb42d1,40,73,0,5,2.6719999999999997
2bede4f12a214358b3257112cf869411,53,94,10,3,18.796666666666667
66ad7d1394f24c789a3ea768727bf07b,76,95,15,4,31.250000000000004
63afb3c7812c414abd5f50c81b4688e8,60,73,6,4,22.3175
aa1040ba62c84d269de080f3229a4603,60,88,9,3,27.17
94471d354521436e9af9067156a43190,69,95,57,6,20.7
834dede1a06246598ffddc82d4ef02e9,43,61,19,9,3.7199999999999998
2e60dab0d4ce46faa0cd690ac315c440,56,93,1,2,17.615000000000002
1c786950082a4e3c9a8c87b14fac0f0c,26,31,9,6,7.6049999999999995
a5fb6f7fed7143d98432a692476b148c,31,32,7,4,8.36
793913a9f33c4ae596cfa55ef3bfd901,87,79,6,11,21.58363636363636
13536ef79ed1420c92fa9bc851cf4cd0,69,78,26,3,20.21666666666667
50f4cc9c76be42dcb51805d48c033408,64,59,9,5,2.878
136c7a6bca81442db22d5d341e05a21d,92,77,43,8,18.39875
b26d91bfdfa9405e858b8cd75b4b1cf4,26,36,21,17,9.343529411764706
02e6dd10b22c43fcb5a2dfc0038dac22,39,74,21,11,3.8618181818181814
3f08e8eeb88e43079a103ed1af07e220,53,55,18,13,15.384615384615383
7bf4db64845f45fd82b12b3dde653427,33,54,4,7,3.514285714285714
8286ac169418406d8845180f46634ade,56,57,3,10,14.135000000000002
e10ea309805d45f989e58bc040e9250e,31,53,20,14,13.242142857142854
44a4a4331353432f9700d131b1f18376,60,32,7,11,8.418181818181816
7bbf4459bc914a1497ff5c264d95f1ba,51,65,19,11,15.99727272727273
0020ccbbb6d84e358d3414a3ff76cffd,24,60,20,12,12.837499999999999
d47939878e0d4510a67df42e5b6a8111,49,56,17,10,16.521
6951ddadd1654d718a41335d0a7bbc1c,53,62,6,10,3.2359999999999998
c82722fe331e4f959d2656af4b67284f,77,78,24,4,13.965
75ff6fb8558a4794833ca4bd8a943e14,58,72,20,14,18.15714285714285
627a7c893df24d839dae7b89e49bc86d,44,56,25,16,35.498125
f18d4a096435465fab82d256212261ae,53,66,22,6,16.158333333333335
13b9a30150f94769aa55535001893d4e,50,103,24,5,32.156
9cf1682aa5a640bcba316127b48d8777,59,38,37,13,3.006153846153846
6ab082b797c54160b62417326d5f0c39,59,57,9,11,15.336363636363638
4757f0969cb440e0883c7dda26151cb2,55,58,25,5,18.54
69414d30b77e4e9181a08909630e41c2,73,57,11,9,14.14777777777778
6cdaca9000bc4408921453abfafcc6d2,41,40,34,18,9.491666666666667
7ec292cf2eeb41288582c056fbe7775d,55,87,11,3,25.149999999999995
744b4ba3c8104f72a77f097bb0b96de7,60,85,7,8,25.254999999999995
927ef2068ee24a5ca4002106b2864291,92,63,2,2,18.955
a142691e2215486db5b56ec3bb5f91d7,81,108,6,5,29.974
8640a7e770b34c52b3f43fac228ec341,67,87,5,4,22.5325
0777ced8b2004b7e8e33a3cbe0ee3be6,48,52,14,11,13.271818181818183
d149f51e147f4a6fb2c2afb3910e0ffb,64,98,17,5,27.096000000000004
aa9303d66b0c4a6a841d4c7d71c5383f,30,51,7,7,13.31142857142857
01925607d99c460996c281f17cdbb9e2,57,116,32,2,27.310000000000002
5ea4af19f47c421f8e20f80ee441e859,70,97,35,12,22.9175
4a679284ed0241fdad87541ec0321066,78,72,50,8,15.581250000000002
a1edbd2104ae4282996556de41ccc96b,82,109,8,12,26.624166666666667
e2602891e0704a9abd1989fc568cc8ed,73,39,9,7,4.007142857142857
86ba10b8d7ac49b1a5db909a986b3688,39,47,19,16,11.675
39acdc5599654f6ebcd61c50c7fb7046,46,54,31,10,13.407999999999998
096d06b35e534a08b20bc00850c31919,53,69,38,8,17.122500000000002
8afd61052075479bacfe7dec6a27111c,49,75,4,3,21.793333333333333
1615981b0a114e42bc1b0f65b2ac4c8b,61,72,12,10,20.09
187bc1f183174e6799994488d7b2bf2b,91,95,23,8,23.932499999999997
0b8503be108149b58bdd5f1827612fdc,54,77,35,10,22.422000000000004
d8d5b651ed374f35af4241301c645292,67,116,9,2,35.32
980a16c52ebe4f13bf23f1d767c34886,31,30,8,2,1.065
157007f029214fc4a3051c5ac5fb92c1,65,97,33,10,28.452999999999996
901a3a7315804f90b8d8c93db67b28fc,37,64,23,10,15.807999999999998
df318718ba7742c68f43be863df3318c,49,115,7,4,23.6075
7de67c6eb7ca46d7af5b9072727337ca,45,98,10,13,25.13692307692308
d824bb703d434f5fa99b99cb0a85635a,49,63,8,8,18.80625
37ce604e20bc4bcdb601605c736ae38a,58,77,11,11,22.207272727272727
9bde7def7009417cb42865a302a30476,61,76,27,4,21.0675
1199ff8c90064e139db511cca3d3340c,22,40,11,6,5.098333333333334
f0503e0e995d4592b1772fa7f3aac49c,83,31,1,5,7.988000000000001
66fa85292a0b43868f1041efdf4c6d27,61,45,6,12,3.535833333333333
f4a13092c08f41b1a6f9f47abfe6fa5f,28,41,4,13,10.74076923076923
31943ca096f1439596b2dff3da2448e0,69,105,31,6,25.790000000000003
5dfdad4241764dfe959f51b7460e42b1,47,97,49,8,139.0825
62e9e139251d42ca9ca10e7fad190a98,30,40,7,5,1.3559999999999999
e08771acbe694bccb9482ba7d77c1fc7,38,59,2,1,19.28
97893bd25b3140cda0b3a45c22e0ac2a,26,52,17,12,4.155833333333333
33019dc9074843f5be84c2bba9c2438a,50,63,10,3,17.416666666666668
ea582a9c77a54ad1bdd66e6ac591318d,43,66,27,13,17.82
c2b2d67d84494302a7aa517899b58da0,49,60,33,9,12.277777777777779
dd1ba9ff27e64ccbbe28566ff10189d9,64,80,9,2,16.119999999999997
27877b28fd5743e6a8b828227e878113,68,92,10,11,26.544545454545457
acf11763f290465982c903ad7c6082e5,23,41,0,9,11.975555555555555
1945d447057244ac986fa6d07c278304,64,56,26,5,16.82
43005ea0767043898ec9ae15e0a64e33,73,72,29,14,18.987142857142857
d7012ca0a41245fb890c3cd0f361d1cd,66,75,6,10,16.323999999999998
71df811afca5451aba08b85656da3d45,50,72,8,3,21.213333333333335
5304a3435a7a46c1b5da05729f1282b5,73,63,24,16,16.690625
684db2c7aa474355ab2cc55a7b5af3ce,43,69,50,16,3.8493749999999998
8037cd9c2a4447d2a206f279877dcc7d,73,91,31,11,20.96090909090909
7b28acaeabb6479a82d9dfa4a0e7a9e1,48,62,10,10,16.035999999999998
2f81287ac4074fcfae3be447a3c19950,73,37,5,7,2.5642857142857145
286424d90dee4e23a07e1f374c69a89e,63,84,16,13,23.31923076923077
3f27c3b329964bd086ec215d8a9cd9ff,56,67,4,9,3.828888888888889
e489110823d8491e86d5207399f91644,51,52,32,13,13.822307692307694
2d4eaf25aa8f45ffbbcebcce5082cad2,54,62,10,11,44.45636363636364
62824d9c3f4446e281db36585b6d65c2,18,51,9,3,3.1266666666666665
014899c751254a62a96ce676eb11ddc2,52,115,28,10,28.710999999999995
1d5ac44f1f604c2490aaa10f2a1280ea,34,46,8,1,1.7000000000000002
cada8a2c71854ab9ab711d4819155f83,69,36,27,12,8.882499999999999
df8d8719603a4b8485bef794beb6a8e7,56,85,1,4,22.955
0a0730c8bc904102a088b1e2e9b6e7a7,24,73,9,15,16.942666666666664
2059ee3cdfbd46bba6102eb3e8ad2deb,24,41,9,8,11.53875
438bd46f2bb843498a3e296103423d6a,49,112,11,5,24.95
2704e553ed8143569367e34c7c620f5f,28,34,23,16,20.268124999999998
6332d144d8d54f08927de3c92363946d,96,55,4,5,14.738
bfdf513e4761437a920fe955751069d4,59,96,6,4,22.772499999999997
7c31e176638845f9b36b3b1b8ab574a1,39,58,34,6,17.180000000000003
7f388ca9590a41ef8e1c69a9bee83f06,82,104,16,4,23.3275
fbd6201ac4474a459114b6bd443097cc,54,66,5,1,22.57
becf045d910a4676adc86bb2053165cf,62,85,31,7,124.07285714285715
c52fc6a0146149a69949221d6988bb13,63,76,48,5,21.753999999999998
65b28828b1c54ded8cc31b803dec748a,68,53,6,4,11.11
f052f7c3f89044f9bb7097a72e62101c,19,55,3,4,4.0200000000000005
da9e7cdd4b0e4978b03f92d1245c8c60,34,34,11,13,10.027692307692307
c459694821364792b2e0bcc890395e07,57,62,43,1,17.58
f368c551860b47a7bdc5d8264ae84556,35,42,24,12,11.926666666666668
d6a03d7951fb4f2b86be39533b5e49fc,42,50,33,16,34.039375
8838cec17e724568b03c6206dc166a71,39,31,51,13,2.9523076923076923
0ec92c145b6e46e4b453b0a12099b404,51,35,3,6,3.6283333333333334
c00a8b0b114a4c898cf6b61fd4c982da,61,60,11,2,14.54
62e9e17c69784b6a82f6630ee3e3e82b,53,76,34,11,22.109090909090906
131bde0240b4492ebca42f488ba8df56,59,106,11,5,34.89
c811024989454214bffab4c58bcf56a9,41,72,5,11,22.413636363636364
174bf67f032c44b3bd4bc273b4ecf700,42,46,29,7,2.5414285714285714
db6787775dfb405ea9ae7ef68a2770fe,64,119,5,2,25.605
bd1cd3fc7a0e4911bc8a1a97e3691d0c,30,61,0,5,2.85
cb46664d4630403cb73b959c15258930,55,98,10,4,23.8575
ad5c7281f3f24e5789f0bbc403f57eb8,50,106,32,6,23.995
6ee3ec9c34ad44f78f537a7a80094127,67,67,3,4,18.395
d643a3df453d42f4a5790a1ffb15b488,56,66,26,9,14.693333333333332
9e523a3e05e14fd0bfec8ac108ce2cab,71,107,1,4,258.7525
199a0cb9068941d5a520b891e0d1e9ae,54,72,17,11,21.574545454545458
1ecaa4a4ecd046e7bd41d3858041244b,20,32,5,7,7.951428571428571
6a1a4dcb646140af9ac2dc7ac1f8d63f,74,109,22,4,21.872500000000002
5b6c387277ba43e99c8f27dc92916cfb,51,105,34,8,32.7725
fb522457f6c24ca8be697cb01640477f,54,89,9,2,17.66
9651db2f35c04741a0123686063a380e,63,65,25,13,15.363846153846158
347a75e83b70480ba7b53c7f737ebb4a,82,55,31,15,12.139333333333335
e7378718486c40f2817ac5e6ea7e15d0,46,50,8,2,9.875
b2460375ecd44b52b89ea7a45d116d37,45,39,8,20,2.8809999999999993
3f9ea03fd3194ef288a1afb4affb926d,25,60,45,23,6.627826086956522
052f1e4cb527405facdb09a0b7e70861,69,67,6,12,15.664166666666668
7e5e7db0dea54e8ea8ecd051d0720898,61,79,11,14,22.727857142857147
f3c023d43ce241cebbdc3516f5230db7,23,32,10,10,8.422999999999998
4109b7b0a77a4f5ab2d2ae906290110d,59,118,31,8,27.650000000000002
2b35195501e44aefa41907f385aff3b6,71,82,20,5,21.197999999999997
26d5c5a4bd894eddbcac85fa88c7e0d8,57,87,9,7,26.09142857142857
32e5369a5e5542d08ef80e3a3b408015,49,100,16,8,28.891250000000003
06ab01a0775d4b35bceca2d607271874,70,70,24,11,16.825454545454544
4cf9058a291e477eb73a0bc646361074,35,70,23,10,17.778999999999996
59e3fff22368473f97da192b3b2ab00e,62,36,0,6,7.989999999999999
d54a2556a3d146b88b96d498d41c681b,42,52,0,12,14.565
12341913d35341438259baf2bd237be6,48,74,58,11,4.626363636363637
deeef143acba4e409fd95f483858f2d0,79,74,7,6,21.323333333333334
08e5303c6da84aeba3cefb6e8fe370eb,28,68,21,12,2.5875
